0.0188329 0.104628 0.209168 0.164308 0.164928 0.176222
0.104628  2.30553  1.24277  1.43698  1.28439   1.3431
0.209168  1.24277  3.04064  1.31893  1.81759  1.34055
0.164308  1.43698  1.31893   2.6993  1.22815  1.69933
0.164928  1.28439  1.81759  1.22815   3.0395  1.10846
0.176222   1.3431  1.34055  1.69933  1.10846   2.9508
