0.0164141 0.0939282  0.195552  0.152424  0.153025  0.164105
0.0939282   2.25117   1.22372   1.42464   1.26778   1.33038
 0.195552   1.22372     3.053   1.31156   1.82574   1.33455
 0.152424   1.42464   1.31156   2.70862   1.21896   1.70994
 0.153025   1.26778   1.82574   1.21896   3.05553     1.096
 0.164105   1.33038   1.33455   1.70994     1.096    2.9711
