 0.00126695 0.000730211    0.056679  0.00354572  -0.0179728 -0.00298083
0.000730211  0.00785357   0.0118587   0.0885188 -0.00255492  -0.0515822
   0.056679   0.0118587     3.52667 -0.00180056     1.00918  0.00195551
 0.00354572   0.0885188 -0.00180056     3.31086 0.000358855    0.981822
 -0.0179728 -0.00255492     1.00918 0.000358855     3.90137  0.00489352
-0.00298083  -0.0515822  0.00195551    0.981822  0.00489352     3.90998
