0.0248931 0.181394 0.262936 0.192081 0.203171  0.19395
0.181394  2.32381  1.45182  1.39145   1.4293  1.32935
0.262936  1.45182  3.67574  1.46433  2.27132  1.44522
0.192081  1.39145  1.46433  2.52349   1.3332  1.52321
0.203171   1.4293  2.27132   1.3332  3.49974  1.20044
 0.19395  1.32935  1.44522  1.52321  1.20044  2.67943
