  0.00840758   0.00264866     0.163501    0.0017805   -0.0120425  -0.00598161
  0.00264866    0.0197106    0.0234284     0.140817  -0.00157885   -0.0713368
    0.163501    0.0234284      3.71021  -0.00325154      1.16064 -4.74766e-05
   0.0017805     0.140817  -0.00325154      3.62228  -0.00122274      1.20994
  -0.0120425  -0.00157885      1.16064  -0.00122274      4.21109   0.00329803
 -0.00598161   -0.0713368 -4.74766e-05      1.20994   0.00329803      4.32442
